,Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
321,600600.SS,Tsingtao Brewery Company Limited,Consumer Defensive,Beverages - Brewers,2022,2.736,35.95235515,0.073752797,1.915008423,1.1,37.50747826,0.007415306,2.854345983,0.01071911,72771041921.0,50311699796.0,102.6204605
322,600602.SS,INESA Intelligent Tech Inc.,Technology,Software - Infrastructure,2022,0.132,4.232553931,0.025049602,1.525952288,0.057,65.5409784,0.040074429,2.044016282,0.006588522,9294209126.0,7217776680.0,8.651409149
323,600604.SS,"Shanghai Shibei Hi-Tech Co.,Ltd.",Real Estate,Real Estate Services,2022,0.04,4.688775622,0.003549654,2.592804625,0.007,123.3777285,0.437100797,1.052536853,0.001418408,6945919278.0,22061784671.0,4.935109138
324,600605.SS,"Shanghai Huitong Energy Co.,Ltd",Industrials,Specialty Industrial Machinery,2022,0.045,5.455165832,0.004050314,2.022495902,0.088,220.8694458,0.038697198,1.821965705,0.008853898,2050262596.0,2288206146.0,9.939125061
325,600611.SS,"Dazhong Transportation (Group) Co., Ltd.",Industrials,Trucking,2022,-0.12,5.996037615,-0.013625585,1.969699662,0.028,-24.80867704,0.228822357,0.496501429,0.009405311,4654068309.0,20023468568.0,2.977041245
326,600612.SS,"Lao Feng Xiang Co., Ltd.",Consumer Cyclical,Luxury Goods,2022,3.2504,31.93864384,0.065385635,2.170421334,1.45,12.4512498,0.334977514,1.267165336,0.035827644,12833931445.0,26004840308.0,40.47154236
327,600613.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd.",Healthcare,Drug Manufacturers - General,2022,0.09,4.855029056,0.014337323,1.427639203,0.1,88.43828307,0.084347291,1.63942283,0.012563689,3815121406.0,3386135812.0,7.959445477
328,600615.SS,"Chongqing Fenghwa Group Co., Ltd.",Industrials,Metal Fabrication,2022,-0.043,3.372140253,-0.011521359,1.098185085,0.0,-207.2576257,0.005985541,2.642855052,0.0,1675657728.0,699459480.2,8.912077904
329,600616.SS,Shanghai Jinfeng Wine Company Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2022,0.01,2.853638467,0.002280692,1.19309328,0.03,686.3275528,0.030129507,2.405096374,0.004371091,4591565590.0,2260744702.0,6.863275528
330,600617.SS,Shanxi Guoxin Energy Corporation Limited,Energy,Oil & Gas Midstream,2022,0.035714,2.077565355,0.002095198,7.510821051,0.014286,76.53240395,0.719532484,1.315616025,0.005226691,4853044820.0,31305755487.0,2.733278275
331,600618.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd.",Basic Materials,Chemicals,2022,1.1851,10.38747297,0.122640778,1.349263298,0.4,7.797972219,0.117577626,0.889665553,0.043283593,6929554037.0,11174947605.0,9.241376877
332,600619.SS,"Shanghai Highly (Group) Co., Ltd.",Industrials,Specialty Industrial Machinery,2022,0.03,7.725753938,0.001754256,2.736586639,0.15,184.667937,0.117994011,0.717087051,0.027075626,4372059442.0,20211547612.0,5.540038109
333,600620.SS,"Shanghai Tianchen Co.,Ltd",Real Estate,Real Estate Services,2022,0.05,2.874580291,0.010698496,1.584492922,0.055,221.1633873,0.120852915,3.846881368,0.004973698,7593390477.0,3358946479.0,11.05816936
334,600621.SS,"Shanghai Chinafortune Co., Ltd.",Financial Services,Financial Conglomerates,2022,0.33,6.989267769,0.010038943,4.655581749,0.14,30.69910859,0.333937624,1.449465977,0.013819373,10747665495.0,35079161837.0,10.13070583
335,600623.SS,Shanghai Huayi Group Corporation Limited,Basic Materials,Chemicals,2022,0.6,11.52672197,0.02164176,2.272580008,0.42,9.997529189,0.187711074,0.520400989,0.0700173,11327300258.0,59200891383.0,5.998517513
336,600628.SS,"Shanghai New World Co., Ltd",Consumer Cyclical,Department Stores,2022,-0.08,6.505275917,-0.009102066,1.357120166,0.055,-94.6515739,0.111648258,1.163997655,0.007263482,4898219010.0,5715539279.0,7.572125912
337,600629.SS,Arcplus Group PLC,Industrials,Engineering & Construction,2022,0.44,4.657692211,0.024819031,3.177867771,0.122,9.656369686,0.085510807,0.912211986,0.028713972,4123701052.0,15523526322.0,4.248802662
338,600630.SS,Shanghai Dragon Corporation,Consumer Cyclical,Textile Manufacturing,2022,-1.23,1.640433597,-0.306646431,2.372252059,0.0,-4.440330102,0.302570647,3.329367331,0.0,2320428947.0,1702880678.0,5.461606026
339,600633.SS,"Zhejiang Daily Digital Culture Group Co.,Ltd",Communication Services,Internet Content & Information,2022,0.39,7.31859125,0.040267897,1.203177188,0.08,20.37052986,0.055691313,1.085524027,0.010069851,10074190669.0,12203208711.0,7.944506645
340,600635.SS,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",Utilities,Utilities - Regulated Gas,2022,-0.11,3.405316051,-0.014103019,2.462571012,0.05,-26.39969262,0.381783323,0.852774352,0.017217831,7024084052.0,23582975809.0,2.903966188
341,600636.SS,"China Reform Culture Holdings Co., Ltd.",Basic Materials,Chemicals,2022,0.3011,6.121512338,0.047182263,1.059599579,0.04,31.03574539,0.00363431,1.526561154,0.004280427,4099002570.0,2845153884.0,9.344862938
342,600637.SS,"Oriental Pearl Group Co.,Ltd.",Communication Services,Internet Content & Information,2022,0.0518,8.692217863,0.00401051,1.259871385,0.27,122.4182103,0.049539057,0.729533405,0.042578267,21318693272.0,43400408359.0,6.341263294
343,600638.SS,"Shanghai New Huang Pu Industrial Group Co., Ltd.",Real Estate,Real Estate - Development,2022,0.0841,6.505264838,0.002307262,5.348896397,0.05,66.3562507,0.121058859,0.857852958,0.008959673,3757932778.0,24532354788.0,5.580560684
344,600639.SS,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",Real Estate,Real Estate - Development,2022,1.4109,15.06845592,0.045837347,2.264360869,0.5,7.128650288,0.263629691,0.667474673,0.049712598,8551524408.0,34547678961.0,10.05781269
345,600640.SS,"New Guomai Digital Culture Co., Ltd.",Communication Services,Telecom Services,2022,-0.2509,4.968230091,-0.036423696,1.236135703,0.0,-38.45359662,0.012654445,1.941940533,0.0,7676880890.0,5481739726.0,9.648007393
346,600641.SS,"Shanghai Wanye Enterprises Co.,Ltd",Real Estate,Real Estate - Development,2022,0.4552,8.932681244,0.043389825,1.164279998,0.122,38.44648338,0.026561722,1.959192179,0.006971094,16286806296.0,9762173592.0,17.50083923
347,600642.SS,Shenergy Company Limited,Utilities,Utilities - Diversified,2022,0.221,6.305447699,0.012040817,2.355806425,0.2,23.14368632,0.400541826,0.811164396,0.03910256,25032070944.0,89899667652.0,5.114754677
348,600643.SS,"Shanghai Aj Group Co.,Ltd",Financial Services,Asset Management,2022,0.3,7.821932007,0.018185495,2.128422155,0.22,17.97926744,0.401132994,0.689571352,0.04078772,8593209110.0,26535136414.0,5.393780231
349,600648.SS,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",Industrials,Specialty Business Services,2022,1.09,12.83048756,0.029762428,3.390615745,0.8254,10.15697094,0.3984704,0.862874328,0.074554482,10349174148.0,41690258672.0,11.07109833
350,600649.SS,"Shanghai Chengtou Holding Co.,Ltd",Real Estate,Real Estate - Development,2022,0.31,8.181603389,0.010971414,3.305199515,0.11,12.31843195,0.551150268,0.466743953,0.02880551,9659742438.0,71330795937.0,3.818713903
351,600650.SS,"Shanghai Jin Jiang Online Network Service Co., Ltd.",Industrials,Trucking,2022,0.947,9.867786225,0.098158786,1.299975484,0.072,11.06082852,0.020777447,1.061494885,0.006873768,4090961575.0,5324181944.0,10.47460461
352,600655.SS,"Shanghai Yuyuan Tourist Mart (Group) Co., Ltd.",Consumer Cyclical,Department Stores,2022,0.952,9.266318729,0.028432388,3.234030817,0.35,7.345606299,0.353063273,0.754670479,0.050049927,27233117443.0,129429000000.0,6.993017197
353,600657.SS,"Cinda Real Estate Co., Ltd.",Real Estate,Real Estate Services,2022,0.19,8.49115668,0.006225859,3.522598244,0.07,26.80097881,0.385871933,0.59970463,0.013746552,14522303010.0,88406095714.0,5.092185974
354,600658.SS,"Beijing Electronic Zone High-tech Group Co., Ltd.",Technology,Communication Equipment,2022,0.53,6.72849021,0.028067986,2.679143536,0.015,7.287061889,0.280954419,0.573998428,0.003883854,4320154131.0,21086834563.0,3.862142801
355,600660.SS,"Fuyao Glass Industry Group Co., Ltd.",Consumer Cyclical,Auto Parts,2022,1.82,14.47985779,0.093674017,1.751310083,1.0,18.09257885,0.230573957,2.274089565,0.030368835,65955441615.0,50767498791.0,32.9284935
356,600662.SS,"Shanghai Foreign Service Holding Group Co., Ltd.",Industrials,Trucking,2022,0.2397,1.711238736,0.037173727,3.470768004,0.2,23.65189291,0.006940098,3.313014491,0.035277358,12945980842.0,14696371828.0,5.66935873
357,600663.SS,"Shanghai Lujiazui Finance & Trade Zone Development Co.,Ltd.",Real Estate,Real Estate - Development,2022,0.2175,7.290717729,0.006926002,2.899786259,0.535,43.4243257,0.427751551,1.295454191,0.056644981,37159773675.0,151118000000.0,9.44479084
358,600665.SS,"Tande Co., Ltd.",Real Estate,Real Estate Services,2022,0.3965,5.077994187,0.008501095,7.860315486,0.131,9.088854772,0.322791619,0.709676062,0.036351216,3114063110.0,40308588788.0,3.603730917
359,600667.SS,Wuxi Taiji Industry Limited Corporation,Technology,Semiconductor Equipment & Materials,2022,-0.35,3.377454996,-0.025649228,3.675040297,0.17,-14.4722271,0.199291109,1.499732636,0.03356182,10668440753.0,28950067526.0,5.065279484
360,600668.SS,"Zhejiang Jianfeng Group Co., Ltd.",Basic Materials,Building Materials,2022,0.84,15.07075402,0.03930282,1.310696717,0.5,14.77794534,0.067311701,0.823679696,0.040278813,4271277816.0,7320603423.0,12.41347408
361,600673.SS,"Guangdong HEC Technology Holding Co., Ltd",Technology,Electronic Components,2022,0.43,3.236097892,0.050776954,2.405416804,0.27,19.36787228,0.380194141,2.573526932,0.032420029,25100067838.0,24492346586.0,8.328185081
362,600674.SS,Sichuan Chuantou Energy Co.Ltd,Utilities,Utilities - Independent Power Producers,2022,0.7957,6.937339903,0.064248227,1.554420822,0.4,14.65192763,0.270618793,1.680548882,0.034309617,56830831961.0,54713816868.0,11.65853882
363,600675.SS,China Enterprise Company Limited,Real Estate,Real Estate - Development,2022,-0.01,2.380850651,-0.000855077,3.909150192,0.053,-304.5432568,0.3269239,1.279136332,0.017403111,18413111372.0,66702095189.0,3.045432568
364,600679.SS,"Shanghai Phoenix Enterprise (Group) Co., Ltd.",Consumer Cyclical,Leisure,2022,-0.5978,6.144617527,-0.102096703,1.419095497,0.061,-14.36928277,0.04615457,1.397964511,0.007101316,2952316900.0,3017146038.0,8.589957237
365,600681.SS,"Bestsun Energy Co., Ltd.",Utilities,Utilities - Regulated Gas,2022,0.29,2.739648346,0.04998867,2.044132423,0.4,12.8893211,0.211411447,1.364373323,0.107011869,5011967575.0,7825635587.0,3.737903118
366,600682.SS,"Nanjing Xinjiekou Department Store Co., Ltd.",Consumer Cyclical,Department Stores,2022,0.54,12.59599839,0.028688874,1.387627932,0.03,16.76256392,0.050624258,0.718623823,0.003314264,12184879124.0,25215974971.0,9.051784515
367,600685.SS,CSSC Offshore & Marine Engineering (Group) Company Limited,Industrials,Aerospace & Defense,2022,0.4871,18.97728066,0.014802923,2.48021439,0.138,42.56732653,0.143738792,1.092598309,0.00665556,17032080936.0,46508366648.0,20.73454475
368,600686.SS,"Xiamen King Long Motor Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2022,-0.58,4.976872849,-0.013939072,6.198576275,0.0,-10.21396209,0.190844647,1.19032537,0.0,4247856567.0,27755826992.0,5.924098015
369,600690.SS,"Haier Smart Home Co., Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2022,1.58,14.94275162,0.062334508,2.490944513,0.46136,14.6139,0.137202854,1.545228255,0.019980977,144416000000.0,236018000000.0,23.08996201
370,600692.SS,"Shang Hai Ya Tong Co.,Ltd.",Industrials,Marine Shipping,2022,0.013,2.633593106,0.001549665,2.989456994,0.0,451.3207949,0.310424312,2.227819598,0.0,2063859305.0,2955707422.0,5.867170334
371,600693.SS,"Fujian Dongbai (Group) Co.,Ltd.",Consumer Cyclical,Department Stores,2022,0.025,4.021840918,0.001502487,3.512716953,0.0,188.0047035,0.459718982,1.168648309,0.0,4088378559.0,14497443579.0,4.700117588
372,600694.SS,"Dashang Co., Ltd.",Consumer Cyclical,Department Stores,2022,1.754545,25.6326193,0.030264154,2.194226718,1.818182,9.509835508,0.23023527,0.65094535,0.108968215,5223425143.0,18146443611.0,16.68543434
373,600697.SS,"Chang Chun Eurasia Group Co., Ltd.",Consumer Cyclical,Department Stores,2022,-1.0,14.9934358,-0.007257804,4.883637921,0.4,-13.38817978,0.421252613,0.892936079,0.029877101,2129898745.0,21293416914.0,13.38817978
374,600699.SS,Ningbo Joyson Electronic Corp.,Consumer Cyclical,Auto Parts,2022,0.29,8.698018937,0.007284588,3.056545332,0.0,47.3279953,0.37435028,1.577959158,0.0,19334575063.0,54112093352.0,13.72511864
375,600702.SS,"Shede Spirits Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2022,5.0997,18.99778892,0.172023393,1.498656797,0.8,30.0592669,0.00549847,8.069004452,0.005218756,51072403320.0,9797748206.0,153.2932434
376,600703.SS,"Sanan Optoelectronics Co.,Ltd",Technology,Semiconductors,2022,0.15,7.605979148,0.011733447,1.538739668,0.1,113.8065338,0.156464282,2.244415839,0.005857894,85167463730.0,58389605253.0,17.07098007
377,600704.SS,"Wuchan Zhongda Group Co.,Ltd.",Industrials,Conglomerates,2022,0.74,6.499346938,0.027022006,3.158713971,0.16,6.002957756,0.195223323,0.683482322,0.03601828,23066332131.0,145256000000.0,4.44218874
378,600705.SS,"AVIC Industry-Finance Holdings Co., Ltd.",Financial Services,Capital Markets,2022,0.19,4.52168024,0.003442463,7.176552462,0.152,16.91856133,0.364674589,0.710914192,0.047285344,28355919561.0,488618000000.0,3.214526653
379,600708.SS,"Bright Real Estate Group Co.,Limited",Real Estate,Real Estate - Development,2022,0.0012,4.845900667,0.000758682,5.743498225,0.015,2034.557462,0.465669909,0.503821502,0.006143842,5441155370.0,67497657094.0,2.441468954
380,600710.SS,Sumec Corporation Limited,Industrials,Farm & Heavy Construction Machinery,2022,0.7,4.785115183,0.017218271,3.958572833,0.265,7.742962837,0.084311246,1.13269457,0.048892322,7082681421.0,53016105328.0,5.420073986
381,600711.SS,"Chengtun Mining Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2022,-0.0007,4.555237583,-6.42e-05,1.935823766,0.038,-8358.837536,0.218830536,1.2844964,0.00649441,18083734347.0,32538773192.0,5.851186275
382,600713.SS,NanJing Pharmaceutical Company Limited,Healthcare,Drug Manufacturers - General,2022,0.475,4.582388899,0.018819897,4.727632296,0.12,10.12834348,0.177238514,1.049881025,0.02494303,6299138617.0,31650959640.0,4.810963154
384,600717.SS,"Tianjin Port Holdings Co., Ltd.",Industrials,Marine Shipping,2022,0.26,6.194280944,0.021711846,1.382285621,0.101,15.12829982,0.169354204,0.634998314,0.025677805,11383138422.0,34097815505.0,3.933357954
385,600718.SS,Neusoft Corporation,Technology,Software - Application,2022,-0.29,7.674538429,-0.018168839,2.026636762,0.06,-33.76306337,0.059158169,1.275814626,0.006127896,11785773505.0,18872131465.0,9.791288376
386,600720.SS,"CCCC Design & Consulting Group Co., Ltd.",Basic Materials,Building Materials,2022,1.3187,4.179370224,0.060271658,2.838702282,0.45,7.241055196,0.04325913,2.284741235,0.047126442,21910628801.0,28124754621.0,9.548779488
387,600724.SS,Ningbo Fuda Company Limited,Real Estate,Real Estate Services,2022,0.1689,1.991623609,0.056285878,1.261096421,0.25,20.01465531,0.080847434,1.69734646,0.073954098,4885598314.0,4336563223.0,3.380475283
388,600727.SS,"Shan Dong Lu Bei Chemical Co.,Ltd",Basic Materials,Chemicals,2022,-0.17,5.467999312,-0.011550139,2.391595712,0.1,-38.11404845,0.078132067,1.184965079,0.015433556,3424894524.0,7645115933.0,6.479388237
389,600728.SS,"Pci Technology Group Co.,Ltd.",Technology,Information Technology Services,2022,-0.1517,2.52989875,-0.023406802,2.059880607,0.0185,-34.63687281,0.055732483,2.07692644,0.00352085,11259157472.0,11184299912.0,5.254413605
390,600729.SS,"Chongqing Department Store Co.,Ltd.",Consumer Cyclical,Department Stores,2022,2.23,11.70498536,0.051347192,3.280496573,3.79,9.775143782,0.277368338,1.862332157,0.173864611,9603316695.0,17204113657.0,21.79857063
391,600731.SS,"Hunan Haili Chemical Industry Co.,Ltd.",Basic Materials,Agricultural Inputs,2022,0.7628,3.661558961,0.089740318,1.789656462,0.0,9.361820566,0.182858964,1.950315918,0.0,3990086656.0,3925429647.0,7.141196728
392,600732.SS,"Shanghai Aiko Solar Energy Co.,Ltd.",Technology,Solar,2022,0.96,4.958019349,0.094302742,2.728326082,0.0,27.60341763,0.174500869,5.344731246,0.0,48435119418.0,24724685587.0,26.49928093
393,600735.SS,"Shandong Hiking International Co.,Ltd",Industrials,Industrial Distribution,2022,0.1245,3.318972082,0.021693875,1.515950076,0.047,49.93859257,0.088681078,1.873277214,0.007559485,2665864846.0,2385141160.0,6.217354774
394,600736.SS,"Suzhou New District Hi-Tech Industrial Co.,Ltd",Real Estate,Real Estate - Development,2022,0.16,8.353764045,0.004755995,3.888283666,0.07,28.78870368,0.455483549,0.551391273,0.015196933,5303063392.0,64910151322.0,4.606192589
395,600737.SS,"Cofco Sugar Holding CO.,LTD.",Consumer Defensive,Packaged Foods,2022,0.3499,4.985597865,0.037283419,1.847062671,0.11,17.01933617,0.198904967,1.194453682,0.018471668,12736992617.0,20072538015.0,5.955065727
396,600738.SS,"Lanzhou Lishang Guochao Industrial Group Co.,Ltd",Consumer Cyclical,Department Stores,2022,0.11,2.510921703,0.023569026,1.909794782,0.07,64.74693038,0.209587503,2.83647329,0.009828476,5422351296.0,3663911566.0,7.122162342
397,600739.SS,"Liaoning Cheng Da Co., Ltd.",Healthcare,Medical Distribution,2022,0.8,18.76732287,0.025412136,1.493980592,0.22,15.38425803,0.240591418,0.655789135,0.017875415,18826762092.0,48148446487.0,12.30740643
398,600740.SS,"Shanxi Coking Co., Ltd.",Basic Materials,Coking Coal,2022,1.0077,5.640737248,0.110071462,1.598908834,0.15,5.102838992,0.233712574,0.911606165,0.029170786,13174755969.0,23457081447.0,5.142130852
399,600741.SS,HUAYU Automotive Systems Company Limited,Consumer Cyclical,Auto Parts,2022,2.285,16.8008454,0.044246073,2.853347508,0.85,6.891718474,0.102567233,0.93730859,0.053976559,49647698041.0,162797000000.0,15.74757671
400,600742.SS,"Changchun FAWAY Automobile Components Co.,Ltd",Consumer Cyclical,Auto Parts,2022,0.7806,10.55044324,0.026866393,2.160838277,0.3,10.07335173,0.033144504,0.745301233,0.038152123,5842856906.0,20268452787.0,7.863258362
401,600745.SS,"Wingtech Technology Co.,Ltd",Technology,Communication Equipment,2022,1.17,29.44325961,0.018714731,2.085834595,0.2038,44.74646413,0.255674811,1.778110295,0.003892778,65156378805.0,77922850613.0,52.35336304
403,600748.SS,"Shanghai Industrial Development Co.,Ltd",Real Estate,Real Estate - Development,2022,0.07,5.413861345,0.002705069,4.118453323,0.087,48.53916168,0.307426069,0.627600358,0.025605245,6267337725.0,45345197108.0,3.397741318
404,600750.SS,"Jiang Zhong Pharmaceutical Co.,Ltd",Healthcare,Drug Manufacturers - Specialty & Generic,2022,0.95,6.204657198,0.095318315,1.392264411,1.15,13.68025127,0.000504267,2.094594156,0.08848714,8176310974.0,6276245856.0,12.99623871
405,600754.SS,"Shanghai Jin Jiang International Hotels Co., Ltd.",Consumer Cyclical,Lodging,2022,0.1183,18.79259947,0.002595174,2.718546183,0.053,479.8060439,0.475250325,3.020394016,0.000933739,51882103566.0,48790949562.0,56.76105499
406,600755.SS,"Xiamen ITG Group Corp.,Ltd",Industrials,Industrial Distribution,2022,1.4,13.94491927,0.031812199,2.967055659,0.5,4.408793449,0.156156282,0.442620764,0.081006938,13378237422.0,112982000000.0,6.172310829
407,600756.SS,"Inspur Software Co., Ltd.",Technology,Software - Application,2022,0.2,6.879734699,0.013907382,2.056534213,0.0,67.51383781,0.00109436,1.962687248,0.0,4376233572.0,4586240155.0,13.50276756
408,600757.SS,"Changjiang Publishing & Media Co.,Ltd",Communication Services,Publishing,2022,0.6,6.953534802,0.058478512,1.470413063,0.37,8.760575453,0.005779867,0.755924206,0.070391114,6379363692.0,12471831382.0,5.256345272
409,600758.SS,"LIAONING ENERGY INDUSTRY Co.,LTD",Utilities,Utilities - Regulated Electric,2022,0.15,4.006134854,0.013042218,2.820146137,0.0,25.04714966,0.318068022,0.93782975,0.0,4966924798.0,14932062561.0,3.757072449
410,600760.SS,AVIC Shenyang Aircraft Company Limited,Industrials,Aerospace & Defense,2022,0.84,4.658494102,0.039202352,4.256313772,0.25,48.9014126,0.002039716,8.817696381,0.006086103,113196000000.0,58794291224.0,41.07718658
411,600761.SS,"Anhui Heli Co.,Ltd.",Industrials,Farm & Heavy Construction Machinery,2022,1.23,7.668218616,0.060634036,2.00253351,0.35,10.2033871,0.278683504,1.636646887,0.027888077,11178345020.0,14961787319.0,12.55016613
412,600763.SS,"Topchoice Medical Co., Inc.",Healthcare,Medical Care Facilities,2022,1.22091,7.401807107,0.106368038,1.424578882,0.0,88.45066009,0.223781858,14.5897203,0.0,48302870380.0,5154452886.0,107.9902954
413,600764.SS,China Marine Information Electronics Company Limited,Technology,Scientific & Technical Instruments,2022,0.823,10.9480258,0.054747912,1.373002062,0.359,27.35184059,0.073002306,2.056130046,0.015948067,15996659976.0,10681934817.0,22.5105648
414,600765.SS,"AVIC Heavy Machinery Co., Ltd.",Industrials,Specialty Industrial Machinery,2022,0.82,7.013819264,0.056881344,1.955261693,0.17,37.18526189,0.127344121,4.347405259,0.005575248,45171942186.0,21100029476.0,30.49191475
415,600773.SS,"Tibet Urban Development and Investment Co.,LTD",Real Estate,Real Estate - Development,2022,0.14,3.971917724,0.008408072,3.775867009,0.018,129.3824877,0.364757389,4.560403698,0.000993731,17236617211.0,13944528203.0,18.11354828
416,600774.SS,"Hanshang Group Co., Ltd.",Consumer Cyclical,Department Stores,2022,0.3062,5.649357988,0.025670651,1.969027754,0.1,36.69781127,0.255954894,1.989052532,0.008899275,3315236174.0,3518929926.0,11.23686981
417,600775.SS,Nanjing Panda Electronics Company Limited,Technology,Electronic Components,2022,0.0436,5.289896766,0.006798163,1.539345933,0.014,238.433431,0.001928887,1.965198576,0.001346711,6984234826.0,5865289811.0,10.39569759
419,600779.SS,"Sichuan Swellfun Co.,Ltd",Consumer Defensive,Beverages - Brewers,2022,2.4975,7.094213511,0.172521774,2.037750823,0.75,32.64077371,0.001747401,11.49110218,0.009200159,39741407227.0,7047460202.0,81.52033234
420,600780.SS,Top Energy Company Ltd.Shanxi,Utilities,Utilities - Regulated Electric,2022,0.7455,5.776095576,0.085140393,1.52372866,0.0,8.308915945,0.066322323,1.072402067,0.0,7101761125.0,10039123862.0,6.194296837
421,600782.SS,"Xinyu Iron & Steel Co., Ltd",Basic Materials,Steel,2022,0.33,8.35999218,0.019648188,1.970696087,0.5,11.54074886,0.078262956,0.455556302,0.131287106,11980041386.0,53255180505.0,3.808447123
422,600783.SS,"Luxin Venture Capital Group Co., Ltd.",Industrials,Specialty Industrial Machinery,2022,0.65,6.094875227,0.056508325,1.855975966,0.21,18.52152311,0.391372092,1.975264394,0.017443324,8961330284.0,8509472992.0,12.03899002
423,600784.SS,"Luyin Investment Group Co.,Ltd.",Basic Materials,Steel,2022,0.49,3.90248847,0.061896345,1.837226315,0.035,12.11899446,0.286808368,1.521671962,0.005893935,4012229004.0,5248120297.0,5.938307285
424,600785.SS,"Yinchuan Xinhua Commercial (Group) Co., Ltd.",Consumer Cyclical,Department Stores,2022,0.41,9.065481105,0.011469852,4.426963319,0.0,44.2740231,0.443604439,2.002359198,0.0,4095732909.0,8149948793.0,18.15234947
425,600787.SS,"CMST Development Co.,Ltd.",Industrials,Integrated Freight & Logistics,2022,0.29,6.001226912,0.026684517,1.7086564,0.161,16.41426251,0.111129467,0.793193825,0.033822562,10353057537.0,24000421836.0,4.760136127
426,600789.SS,"Shandong Lukang Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2022,0.16,3.735360226,0.015813293,2.488521816,0.05,44.34326887,0.326958029,1.899394594,0.007047293,6375994583.0,8727665448.0,7.094923019
427,600790.SS,"Zhejiang China Light&Textile Industrial City Group Co.,Ltd",Real Estate,Real Estate Services,2022,0.81,4.249326198,0.113484974,1.644852908,0.15,5.352224538,0.076534902,1.020232779,0.034599667,6354641929.0,10458127006.0,4.335301876
428,600791.SS,"BEH-Property Co.,Ltd.",Real Estate,Real Estate - Development,2022,0.0375,8.014262215,0.000842001,3.514120377,0.01,127.1391296,0.385152386,0.594904089,0.00209744,2159203839.0,20154943363.0,4.767717361
429,600792.SS,"Yunnan Coal & Energy Co.,Ltd.",Basic Materials,Coking Coal,2022,-0.18,2.864019355,-0.019251105,2.892903235,0.0,-18.88306936,0.187940782,1.186777065,0.0,3772565341.0,9402150920.0,3.398952484
430,600794.SS,"Zhang Jia Gang Freetrade Science&Technology Group Co.,Ltd.",Industrials,Marine Shipping,2022,0.14,1.924182196,0.043685395,1.450335456,0.03,26.68783154,0.162125016,1.941758126,0.008029342,4528951760.0,3740105077.0,3.736296415
431,600795.SS,"GD Power Development Co.,Ltd",Utilities,Utilities - Renewable,2022,0.154,2.532206156,0.006799357,3.757596223,0.0,25.83867079,0.544752941,1.571418382,0.0,70970621796.0,414919000000.0,3.979155302
432,600796.SS,"Zhejiang Qianjiang Biochemical Co., Ltd",Basic Materials,Agricultural Inputs,2022,0.24,3.478699459,0.030767242,1.968475112,0.1,21.62399491,0.284248153,1.491867532,0.019268718,4497372217.0,6696905337.0,5.189758778
433,600797.SS,"Insigma Technology Co., Ltd.",Technology,Information Technology Services,2022,0.13,3.172979635,0.019966418,1.755542797,0.0,44.40780786,0.148108242,1.819430216,0.0,5931946033.0,6272965215.0,5.773015022
434,600798.SS,Ningbo Marine Company Limited,Industrials,Marine Shipping,2022,0.0943,3.227948167,0.016523428,1.351312925,0.08,38.69436705,0.208799148,1.130401922,0.021924543,4402481929.0,6883992751.0,3.648878813
435,600801.SS,"Huaxin Cement Co., Ltd.",Basic Materials,Building Materials,2022,1.3,20.41710337,0.042011178,2.083186339,1.0,10.53742922,0.269915171,0.670940326,0.072999852,18414832839.0,64241676265.0,13.69865799
436,600803.SS,"ENN Natural Gas Co.,Ltd.",Industrials,Conglomerates,2022,1.9,5.675114294,0.042875242,2.643506145,0.3075,7.973841617,0.269070715,2.669602459,0.020296629,46921840481.0,136300000000.0,15.15029907
437,600808.SS,Maanshan Iron & Steel Company Limited,Basic Materials,Steel,2022,-0.115,4.8552746,-0.008851221,2.906981731,0.35,-24.24609557,0.208535361,0.574282862,0.125524469,16768869642.0,96892289376.0,2.788300991
438,600809.SS,"Shanxi Xinghuacun Fen Wine Factory Co.,Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2022,6.6492,17.47677991,0.220652594,1.687264178,1.8,41.24682553,0.000432545,15.69273023,0.006563154,334584000000.0,36690582227.0,274.2583923
439,600810.SS,Shenma Industry Co.Ltd,Basic Materials,Specialty Chemicals,2022,0.38,7.974235092,0.014102849,2.564480694,0.6,19.63240849,0.498094175,0.935552456,0.080425556,7572891265.0,28273401676.0,7.460315228
440,600812.SS,North China Pharmaceutical Company.Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,2022,-0.402,3.089137091,-0.03247872,3.407151015,0.06,-15.88501978,0.520641077,2.067172082,0.009395879,10956271109.0,21221017906.0,6.38577795
